date,ibov_adj,ibov
06/11/2014,52637,52637
05/11/2014,53698,53698
04/11/2014,54383,54383
03/11/2014,53947,53947
31/10/2014,54628,54628
30/10/2014,52336,52336
29/10/2014,51049,51049
28/10/2014,52330,52330
27/10/2014,50503,50503
24/10/2014,51940,51940
23/10/2014,50713,50713
22/10/2014,52411,52411
21/10/2014,52432,52432
20/10/2014,54302,54302
17/10/2014,55723,55723
16/10/2014,54298,54298
15/10/2014,56135,56135
14/10/2014,58015,58015
13/10/2014,57956,57956
10/10/2014,55311,55311
09/10/2014,57267,57267
08/10/2014,57058,57058
07/10/2014,57436,57436
06/10/2014,57115,57115
03/10/2014,54539,54539
02/10/2014,53518,53518
01/10/2014,52858,52858
30/09/2014,54115,54115
29/09/2014,54625,54625
26/09/2014,57212,57212
25/09/2014,55962,55962
24/09/2014,56824,56824
23/09/2014,56540,56540
22/09/2014,56818,56818
19/09/2014,57788,57788
18/09/2014,58374,58374
17/09/2014,59108,59108
16/09/2014,59114,59114
15/09/2014,57948,57948
12/09/2014,56927,56927
11/09/2014,58337,58337
10/09/2014,58198,58198
09/09/2014,58676,58676
08/09/2014,59192,59192
05/09/2014,60681,60681
04/09/2014,60800,60800
03/09/2014,61837,61837
02/09/2014,61895,61895
01/09/2014,61141,61141
29/08/2014,61288,61288
28/08/2014,60290,60290
27/08/2014,60950,60950
26/08/2014,59821,59821
25/08/2014,59735,59735
22/08/2014,58407,58407
21/08/2014,58992,58992
20/08/2014,58878,58878
19/08/2014,58449,58449
18/08/2014,57560,57560
15/08/2014,56963,56963
14/08/2014,55780,55780
13/08/2014,55581,55581
12/08/2014,56442,56442
11/08/2014,56613,56613
08/08/2014,55572,55572
07/08/2014,56188,56188
06/08/2014,56487,56487
05/08/2014,56202,56202
04/08/2014,56616,56616
01/08/2014,55902,55902
31/07/2014,55829,55829
30/07/2014,56877,56877
29/07/2014,57118,57118
28/07/2014,57695,57695
25/07/2014,57821,57821
24/07/2014,57977,57977
23/07/2014,57420,57420
22/07/2014,57983,57983
21/07/2014,57634,57634
18/07/2014,57012,57012
17/07/2014,55637,55637
16/07/2014,55717,55717
15/07/2014,55973,55973
14/07/2014,55743,55743
11/07/2014,54785,54785
10/07/2014,54592,54592
09/07/2014,,
08/07/2014,53634,53634
07/07/2014,53801,53801
04/07/2014,54055,54055
03/07/2014,53874,53874
02/07/2014,53028,53028
01/07/2014,53171,53171
30/06/2014,53168,53168
27/06/2014,53157,53157
26/06/2014,53506,53506
25/06/2014,53425,53425
24/06/2014,54280,54280
23/06/2014,54210,54210
20/06/2014,54638,54638
18/06/2014,55202,55202
17/06/2014,54299,54299
16/06/2014,54629,54629
13/06/2014,54806,54806
12/06/2014,,
11/06/2014,55102,55102
10/06/2014,54604,54604
09/06/2014,54273,54273
06/06/2014,53128,53128
05/06/2014,51558,51558
04/06/2014,51832,51832
03/06/2014,52032,52032
02/06/2014,51605,51605
30/05/2014,51239,51239
29/05/2014,52239,52239
28/05/2014,52639,52639
27/05/2014,52173,52173
26/05/2014,52932,52932
23/05/2014,52626,52626
22/05/2014,52806,52806
21/05/2014,52203,52203
20/05/2014,52366,52366
19/05/2014,53353,53353
16/05/2014,53975,53975
15/05/2014,53855,53855
14/05/2014,54412,54412
13/05/2014,53907,53907
12/05/2014,54052,54052
09/05/2014,53100,53100
08/05/2014,53422,53422
07/05/2014,54052,54052
06/05/2014,53779,53779
05/05/2014,53446,53446
02/05/2014,52980,52980
30/04/2014,51626,51626
29/04/2014,51838,51838
28/04/2014,51395,51395
25/04/2014,51399,51399
24/04/2014,51817,51817
23/04/2014,51569,51569
22/04/2014,51976,51976
17/04/2014,52111,52111
16/04/2014,51200,51200
15/04/2014,50454,50454
14/04/2014,51596,51596
11/04/2014,51867,51867
10/04/2014,51127,51127
09/04/2014,51185,51185
08/04/2014,51629,51629
07/04/2014,52155,52155
04/04/2014,51081,51081
03/04/2014,51408,51408
02/04/2014,51701,51701
01/04/2014,50270,50270
31/03/2014,50414,50414
28/03/2014,49768,49768
27/03/2014,49646,49646
26/03/2014,47965,47965
25/03/2014,48180,48180
24/03/2014,47993,47993
21/03/2014,47380,47380
20/03/2014,47278,47278
19/03/2014,46567,46567
18/03/2014,46150,46150
17/03/2014,45117,45117
14/03/2014,44965,44965
13/03/2014,45443,45443
12/03/2014,45861,45861
11/03/2014,45697,45697
10/03/2014,45533,45533
07/03/2014,46244,46244
06/03/2014,47093,47093
05/03/2014,46589,46589
28/02/2014,47094,47094
27/02/2014,47606,47606
26/02/2014,46599,46599
25/02/2014,46715,46715
24/02/2014,47393,47393
21/02/2014,47380,47380
20/02/2014,47288,47288
19/02/2014,47150,47150
18/02/2014,46599,46599
17/02/2014,47576,47576
14/02/2014,48201,48201
13/02/2014,47812,47812
12/02/2014,48216,48216
11/02/2014,48462,48462
10/02/2014,47710,47710
07/02/2014,48073,48073
06/02/2014,47738,47738
05/02/2014,46624,46624
04/02/2014,46964,46964
03/02/2014,46147,46147
31/01/2014,47638,47638
30/01/2014,47244,47244
29/01/2014,47556,47556
28/01/2014,47840,47840
27/01/2014,47701,47701
24/01/2014,47787,47787
23/01/2014,48320,48320
22/01/2014,49299,49299
21/01/2014,48542,48542
20/01/2014,48708,48708
17/01/2014,49181,49181
16/01/2014,49696,49696
15/01/2014,50105,50105
14/01/2014,49703,49703
13/01/2014,49426,49426
10/01/2014,49696,49696
09/01/2014,49321,49321
08/01/2014,50576,50576
07/01/2014,50430,50430
06/01/2014,50973,50973
03/01/2014,50981,50981
02/01/2014,50341,50341
31/12/2013,,
30/12/2013,51507,51507
27/12/2013,51266,51266
26/12/2013,51221,51221
24/12/2013,,
23/12/2013,51356,51356
20/12/2013,51185,51185
19/12/2013,51633,51633
18/12/2013,50563,50563
17/12/2013,50090,50090
16/12/2013,50279,50279
13/12/2013,50051,50051
12/12/2013,50121,50121
11/12/2013,50067,50067
10/12/2013,50993,50993
09/12/2013,51165,51165
06/12/2013,50944,50944
05/12/2013,50787,50787
04/12/2013,50215,50215
03/12/2013,50348,50348
02/12/2013,51244,51244
29/11/2013,52482,52482
28/11/2013,51846,51846
27/11/2013,51861,51861
26/11/2013,51446,51446
25/11/2013,52263,52263
22/11/2013,52800,52800
21/11/2013,52688,52688
20/11/2013,,
19/11/2013,53032,53032
18/11/2013,54307,54307
14/11/2013,53451,53451
13/11/2013,52230,52230
12/11/2013,51804,51804
11/11/2013,52623,52623
08/11/2013,52248,52248
07/11/2013,52740,52740
06/11/2013,53384,53384
05/11/2013,53831,53831
04/11/2013,54436,54436
01/11/2013,54013,54013
31/10/2013,54256,54256
30/10/2013,54172,54172
29/10/2013,54538,54538
28/10/2013,55073,55073
25/10/2013,54154,54154
24/10/2013,54877,54877
23/10/2013,55440,55440
22/10/2013,56460,56460
21/10/2013,56077,56077
18/10/2013,55378,55378
17/10/2013,55358,55358
16/10/2013,55973,55973
15/10/2013,54980,54980
14/10/2013,54170,54170
11/10/2013,53149,53149
10/10/2013,52996,52996
09/10/2013,52547,52547
08/10/2013,52312,52312
07/10/2013,52417,52417
04/10/2013,52848,52848
03/10/2013,52489,52489
02/10/2013,53100,53100
01/10/2013,53179,53179
30/09/2013,52338,52338
27/09/2013,53738,53738
26/09/2013,53782,53782
25/09/2013,54261,54261
24/09/2013,54431,54431
23/09/2013,54602,54602
20/09/2013,54110,54110
19/09/2013,55095,55095
18/09/2013,55702,55702
17/09/2013,54271,54271
16/09/2013,53821,53821
13/09/2013,53797,53797
12/09/2013,53307,53307
11/09/2013,53570,53570
10/09/2013,53979,53979
09/09/2013,54251,54251
06/09/2013,53749,53749
05/09/2013,52351,52351
04/09/2013,51716,51716
03/09/2013,51625,51625
02/09/2013,51835,51835
30/08/2013,50011,50011
29/08/2013,49921,49921
28/08/2013,49866,49866
27/08/2013,50091,50091
26/08/2013,51429,51429
23/08/2013,52197,52197
22/08/2013,51397,51397
21/08/2013,50405,50405
20/08/2013,50507,50507
19/08/2013,51574,51574
16/08/2013,51538,51538
15/08/2013,50908,50908
14/08/2013,50895,50895
13/08/2013,50600,50600
12/08/2013,50299,50299
09/08/2013,49874,49874
08/08/2013,48928,48928
07/08/2013,47446,47446
06/08/2013,47421,47421
05/08/2013,48436,48436
02/08/2013,48474,48474
01/08/2013,49140,49140
31/07/2013,48234,48234
30/07/2013,48561,48561
29/07/2013,49212,49212
26/07/2013,49422,49422
25/07/2013,49066,49066
24/07/2013,48374,48374
23/07/2013,48819,48819
22/07/2013,48574,48574
19/07/2013,47400,47400
18/07/2013,47656,47656
17/07/2013,47407,47407
16/07/2013,46869,46869
15/07/2013,46738,46738
12/07/2013,45533,45533
11/07/2013,46626,46626
10/07/2013,45483,45483
09/07/2013,,
08/07/2013,45075,45075
05/07/2013,45210,45210
04/07/2013,45763,45763
03/07/2013,45044,45044
02/07/2013,45228,45228
01/07/2013,47229,47229
28/06/2013,47457,47457
27/06/2013,47609,47609
26/06/2013,47171,47171
25/06/2013,46893,46893
24/06/2013,45965,45965
21/06/2013,47056,47056
20/06/2013,48214,48214
19/06/2013,47893,47893
18/06/2013,49464,49464
17/06/2013,49088,49088
14/06/2013,49332,49332
13/06/2013,50414,50414
12/06/2013,49180,49180
11/06/2013,49769,49769
10/06/2013,51316,51316
07/06/2013,51618,51618
06/06/2013,52884,52884
05/06/2013,52798,52798
04/06/2013,54017,54017
03/06/2013,53944,53944
31/05/2013,53506,53506
29/05/2013,54634,54634
28/05/2013,56036,56036
27/05/2013,56395,56395
24/05/2013,56406,56406
23/05/2013,56349,56349
22/05/2013,56429,56429
21/05/2013,56265,56265
20/05/2013,55700,55700
17/05/2013,55164,55164
16/05/2013,54772,54772
15/05/2013,54936,54936
14/05/2013,54666,54666
13/05/2013,54447,54447
10/05/2013,55107,55107
09/05/2013,55447,55447
08/05/2013,55804,55804
07/05/2013,56274,56274
06/05/2013,55429,55429
03/05/2013,55488,55488
02/05/2013,55321,55321
30/04/2013,55910,55910
29/04/2013,54887,54887
26/04/2013,54252,54252
25/04/2013,54963,54963
24/04/2013,54984,54984
23/04/2013,54884,54884
22/04/2013,54297,54297
19/04/2013,53928,53928
18/04/2013,53165,53165
17/04/2013,52881,52881
16/04/2013,53990,53990
15/04/2013,52949,52949
12/04/2013,54962,54962
11/04/2013,55400,55400
10/04/2013,56186,56186
09/04/2013,55912,55912
08/04/2013,55092,55092
05/04/2013,55050,55050
04/04/2013,54648,54648
03/04/2013,55562,55562
02/04/2013,54889,54889
01/04/2013,55902,55902
28/03/2013,56352,56352
27/03/2013,56034,56034
26/03/2013,55671,55671
25/03/2013,54873,54873
22/03/2013,55243,55243
21/03/2013,55576,55576
20/03/2013,56030,56030
19/03/2013,56361,56361
18/03/2013,56972,56972
15/03/2013,56869,56869
14/03/2013,57281,57281
13/03/2013,57385,57385
12/03/2013,58208,58208
11/03/2013,58544,58544
08/03/2013,58432,58432
07/03/2013,58846,58846
06/03/2013,57940,57940
05/03/2013,55950,55950
04/03/2013,56499,56499
01/03/2013,56883,56883
28/02/2013,57424,57424
27/02/2013,57273,57273
26/02/2013,56948,56948
25/02/2013,56617,56617
22/02/2013,56697,56697
21/02/2013,56154,56154
20/02/2013,56177,56177
19/02/2013,57314,57314
18/02/2013,57613,57613
15/02/2013,57903,57903
14/02/2013,58077,58077
13/02/2013,58405,58405
08/02/2013,58497,58497
07/02/2013,58372,58372
06/02/2013,58951,58951
05/02/2013,59444,59444
04/02/2013,59575,59575
01/02/2013,60351,60351
31/01/2013,59761,59761
30/01/2013,59336,59336
29/01/2013,60406,60406
28/01/2013,60027,60027
25/01/2013,,
24/01/2013,61169,61169
23/01/2013,61966,61966
22/01/2013,61692,61692
21/01/2013,61899,61899
18/01/2013,61956,61956
17/01/2013,62194,62194
16/01/2013,61787,61787
15/01/2013,61727,61727
14/01/2013,62080,62080
11/01/2013,61497,61497
10/01/2013,61678,61678
09/01/2013,61578,61578
08/01/2013,61127,61127
07/01/2013,61932,61932
04/01/2013,62523,62523
03/01/2013,63312,63312
02/01/2013,62550,62550
31/12/2012,,
28/12/2012,60952,60952
27/12/2012,60415,60415
26/12/2012,60959,60959
24/12/2012,,
21/12/2012,61007,61007
20/12/2012,61276,61276
19/12/2012,60998,60998
18/12/2012,60460,60460
17/12/2012,59566,59566
14/12/2012,59604,59604
13/12/2012,59316,59316
12/12/2012,59474,59474
11/12/2012,59623,59623
10/12/2012,59248,59248
07/12/2012,58487,58487
06/12/2012,57656,57656
05/12/2012,57678,57678
04/12/2012,57563,57563
03/12/2012,58202,58202
30/11/2012,57474,57474
29/11/2012,57852,57852
28/11/2012,56539,56539
27/11/2012,56248,56248
26/11/2012,56737,56737
23/11/2012,57574,57574
22/11/2012,56436,56436
21/11/2012,56242,56242
20/11/2012,,
19/11/2012,56450,56450
16/11/2012,55402,55402
14/11/2012,56279,56279
13/11/2012,57486,57486
12/11/2012,57064,57064
09/11/2012,57357,57357
08/11/2012,57524,57524
07/11/2012,58517,58517
06/11/2012,59458,59458
05/11/2012,58209,58209
01/11/2012,58382,58382
31/10/2012,57068,57068
30/10/2012,57683,57683
29/10/2012,57176,57176
26/10/2012,57276,57276
25/10/2012,57836,57836
24/10/2012,57160,57160
23/10/2012,57690,57690
22/10/2012,58700,58700
19/10/2012,58922,58922
18/10/2012,59733,59733
17/10/2012,60087,60087
16/10/2012,59743,59743
15/10/2012,59601,59601
11/10/2012,59161,59161
10/10/2012,58456,58456
09/10/2012,58939,58939
08/10/2012,59317,59317
05/10/2012,58571,58571
04/10/2012,58458,58458
03/10/2012,58627,58627
02/10/2012,59222,59222
01/10/2012,59570,59570
28/09/2012,59175,59175
27/09/2012,60239,60239
26/09/2012,60478,60478
25/09/2012,60501,60501
24/09/2012,61909,61909
21/09/2012,61320,61320
20/09/2012,61687,61687
19/09/2012,61651,61651
18/09/2012,61804,61804
17/09/2012,61805,61805
14/09/2012,62105,62105
13/09/2012,61958,61958
12/09/2012,59921,59921
11/09/2012,59422,59422
10/09/2012,58404,58404
06/09/2012,58321,58321
05/09/2012,56863,56863
04/09/2012,56233,56233
03/09/2012,57281,57281
31/08/2012,57061,57061
30/08/2012,57256,57256
29/08/2012,57369,57369
28/08/2012,58406,58406
27/08/2012,58111,58111
24/08/2012,58425,58425
23/08/2012,58511,58511
22/08/2012,59380,59380
21/08/2012,58917,58917
20/08/2012,59283,59283
17/08/2012,59082,59082
16/08/2012,59445,59445
15/08/2012,58189,58189
14/08/2012,58082,58082
13/08/2012,59122,59122
10/08/2012,59280,59280
09/08/2012,58797,58797
08/08/2012,58950,58950
07/08/2012,57725,57725
06/08/2012,58344,58344
03/08/2012,57255,57255
02/08/2012,55520,55520
01/08/2012,56291,56291
31/07/2012,56097,56097
30/07/2012,57240,57240
27/07/2012,56553,56553
26/07/2012,54002,54002
25/07/2012,52607,52607
24/07/2012,52638,52638
23/07/2012,53033,53033
20/07/2012,54194,54194
19/07/2012,55346,55346
18/07/2012,54583,54583
17/07/2012,53909,53909
16/07/2012,53401,53401
13/07/2012,54330,54330
12/07/2012,53420,53420
11/07/2012,53569,53569
10/07/2012,53705,53705
09/07/2012,,
06/07/2012,55394,55394
05/07/2012,56379,56379
04/07/2012,56076,56076
03/07/2012,55780,55780
02/07/2012,54692,54692
29/06/2012,54354,54354
28/06/2012,52652,52652
27/06/2012,53108,53108
26/06/2012,53836,53836
25/06/2012,53805,53805
22/06/2012,55439,55439
21/06/2012,55505,55505
20/06/2012,57166,57166
19/06/2012,57195,57195
18/06/2012,56195,56195
15/06/2012,56104,56104
14/06/2012,55351,55351
13/06/2012,55650,55650
12/06/2012,55049,55049
11/06/2012,54001,54001
08/06/2012,54429,54429
06/06/2012,54156,54156
05/06/2012,52481,52481
04/06/2012,53416,53416
01/06/2012,53402,53402
31/05/2012,54490,54490
30/05/2012,53797,53797
29/05/2012,54633,54633
28/05/2012,55212,55212
25/05/2012,54463,54463
24/05/2012,54063,54063
23/05/2012,54619,54619
22/05/2012,55038,55038
21/05/2012,56590,56590
18/05/2012,54513,54513
17/05/2012,54038,54038
16/05/2012,55887,55887
15/05/2012,56237,56237
14/05/2012,57539,57539
11/05/2012,59445,59445
10/05/2012,59702,59702
09/05/2012,59786,59786
08/05/2012,60365,60365
07/05/2012,61220,61220
04/05/2012,60820,60820
03/05/2012,62104,62104
02/05/2012,62423,62423
30/04/2012,61820,61820
27/04/2012,61691,61691
26/04/2012,62198,62198
25/04/2012,61750,61750
24/04/2012,61971,61971
23/04/2012,61539,61539
20/04/2012,62494,62494
19/04/2012,62618,62618
18/04/2012,63010,63010
17/04/2012,62698,62698
16/04/2012,61954,61954
13/04/2012,62105,62105
12/04/2012,63058,63058
11/04/2012,61293,61293
10/04/2012,61738,61738
09/04/2012,62923,62923
05/04/2012,63691,63691
04/04/2012,63528,63528
03/04/2012,64284,64284
02/04/2012,65216,65216
30/03/2012,64510,64510
29/03/2012,64871,64871
28/03/2012,65079,65079
27/03/2012,66037,66037
26/03/2012,66684,66684
23/03/2012,65812,65812
22/03/2012,65828,65828
21/03/2012,66860,66860
20/03/2012,67295,67295
19/03/2012,67730,67730
16/03/2012,67684,67684
15/03/2012,67749,67749
14/03/2012,68257,68257
13/03/2012,68394,68394
12/03/2012,66384,66384
09/03/2012,66703,66703
08/03/2012,66908,66908
07/03/2012,66016,66016
06/03/2012,65114,65114
05/03/2012,66964,66964
02/03/2012,67781,67781
01/03/2012,66809,66809
29/02/2012,65811,65811
28/02/2012,65958,65958
27/02/2012,65241,65241
24/02/2012,65942,65942
23/02/2012,65819,65819
22/02/2012,66092,66092
17/02/2012,66203,66203
16/02/2012,66141,66141
15/02/2012,65368,65368
14/02/2012,65038,65038
13/02/2012,65691,65691
10/02/2012,63997,63997
09/02/2012,65530,65530
08/02/2012,65831,65831
07/02/2012,65917,65917
06/02/2012,65223,65223
03/02/2012,65217,65217
02/02/2012,64593,64593
01/02/2012,64567,64567
31/01/2012,63072,63072
30/01/2012,62770,62770
27/01/2012,62904,62904
26/01/2012,62953,62953
25/01/2012,,
24/01/2012,62486,62486
23/01/2012,62386,62386
20/01/2012,62312,62312
19/01/2012,61926,61926
18/01/2012,61722,61722
17/01/2012,60645,60645
16/01/2012,59956,59956
13/01/2012,59146,59146
12/01/2012,59920,59920
11/01/2012,59962,59962
10/01/2012,59805,59805
09/01/2012,59082,59082
06/01/2012,58600,58600
05/01/2012,58546,58546
04/01/2012,59364,59364
03/01/2012,59264,59264
02/01/2012,57829,57829
30/12/2011,,
29/12/2011,56754,56754
28/12/2011,56533,56533
27/12/2011,58005,58005
26/12/2011,57669,57669
23/12/2011,57701,57701
22/12/2011,57347,57347
21/12/2011,56653,56653
20/12/2011,56864,56864
19/12/2011,55298,55298
16/12/2011,56096,56096
15/12/2011,56331,56331
14/12/2011,56646,56646
13/12/2011,57494,57494
12/12/2011,57346,57346
09/12/2011,58236,58236
08/12/2011,57455,57455
07/12/2011,58662,58662
06/12/2011,59536,59536
05/12/2011,58910,58910
02/12/2011,57885,57885
01/12/2011,58143,58143
30/11/2011,56874,56874
29/11/2011,55299,55299
28/11/2011,56017,56017
25/11/2011,54894,54894
24/11/2011,55279,55279
23/11/2011,54972,54972
22/11/2011,55878,55878
21/11/2011,56284,56284
18/11/2011,56731,56731
17/11/2011,56988,56988
16/11/2011,58559,58559
14/11/2011,58258,58258
11/11/2011,58546,58546
10/11/2011,57321,57321
09/11/2011,57549,57549
08/11/2011,59026,59026
07/11/2011,59198,59198
04/11/2011,58669,58669
03/11/2011,58196,58196
01/11/2011,57322,57322
31/10/2011,58338,58338
28/10/2011,59513,59513
27/10/2011,59270,59270
26/10/2011,57143,57143
25/10/2011,56285,56285
24/10/2011,56891,56891
21/10/2011,55255,55255
20/10/2011,54009,54009
19/10/2011,54966,54966
18/10/2011,55031,55031
17/10/2011,53911,53911
14/10/2011,55030,55030
13/10/2011,54601,54601
11/10/2011,53838,53838
10/10/2011,53273,53273
07/10/2011,51243,51243
06/10/2011,52290,52290
05/10/2011,51013,51013
04/10/2011,50686,50686
03/10/2011,50791,50791
30/09/2011,52324,52324
29/09/2011,53384,53384
28/09/2011,53270,53270
27/09/2011,53920,53920
26/09/2011,53747,53747
23/09/2011,53230,53230
22/09/2011,53280,53280
21/09/2011,55981,55981
20/09/2011,56378,56378
19/09/2011,57102,57102
16/09/2011,57210,57210
15/09/2011,56381,56381
14/09/2011,56286,56286
13/09/2011,55543,55543
12/09/2011,55685,55685
09/09/2011,55778,55778
08/09/2011,57623,57623
06/09/2011,56607,56607
05/09/2011,54998,54998
02/09/2011,56531,56531
01/09/2011,58118,58118
31/08/2011,56495,56495
30/08/2011,55385,55385
29/08/2011,54860,54860
26/08/2011,53350,53350
25/08/2011,52953,52953
24/08/2011,53795,53795
23/08/2011,53786,53786
22/08/2011,52440,52440
19/08/2011,52447,52447
18/08/2011,53134,53134
17/08/2011,55073,55073
16/08/2011,54323,54323
15/08/2011,54651,54651
12/08/2011,53473,53473
11/08/2011,53343,53343
10/08/2011,51395,51395
09/08/2011,51150,51150
08/08/2011,48668,48668
05/08/2011,52949,52949
04/08/2011,52811,52811
03/08/2011,56017,56017
02/08/2011,57310,57310
01/08/2011,58535,58535
29/07/2011,58823,58823
28/07/2011,58708,58708
27/07/2011,58288,58288
26/07/2011,59339,59339
25/07/2011,59970,59970
22/07/2011,60270,60270
21/07/2011,60262,60262
20/07/2011,59119,59119
19/07/2011,59082,59082
18/07/2011,58837,58837
15/07/2011,59478,59478
14/07/2011,59679,59679
13/07/2011,60669,60669
12/07/2011,59704,59704
11/07/2011,60223,60223
08/07/2011,61513,61513
07/07/2011,62207,62207
06/07/2011,62565,62565
05/07/2011,63038,63038
04/07/2011,63891,63891
01/07/2011,63394,63394
30/06/2011,62403,62403
29/06/2011,62333,62333
28/06/2011,62303,62303
27/06/2011,61216,61216
24/06/2011,61016,61016
22/06/2011,61194,61194
21/06/2011,61423,61423
20/06/2011,61168,61168
17/06/2011,61059,61059
16/06/2011,60880,60880
15/06/2011,61603,61603
14/06/2011,62204,62204
13/06/2011,62022,62022
10/06/2011,62697,62697
09/06/2011,63468,63468
08/06/2011,63032,63032
07/06/2011,63217,63217
06/06/2011,63067,63067
03/06/2011,64340,64340
02/06/2011,64218,64218
01/06/2011,63411,63411
31/05/2011,64620,64620
30/05/2011,63953,63953
27/05/2011,64294,64294
26/05/2011,64098,64098
25/05/2011,63388,63388
24/05/2011,63336,63336
23/05/2011,62345,62345
20/05/2011,62596,62596
19/05/2011,62367,62367
18/05/2011,62840,62840
17/05/2011,63673,63673
16/05/2011,62829,62829
13/05/2011,63235,63235
12/05/2011,64003,64003
11/05/2011,63775,63775
10/05/2011,64876,64876
09/05/2011,64621,64621
06/05/2011,64417,64417
05/05/2011,63407,63407
04/05/2011,63615,63615
03/05/2011,64318,64318
02/05/2011,65462,65462
